Sentence length,Vocabulary size,Representation dimensionality,Disentanglement,Noise ratio,Compositionality,Topological similarity
16,95,64,1,0.01,1.03366613229158,0.14562258529769107
16,95,64,1,0.01,1.033345810748033,0.14502473209516142
16,95,64,1,0.01,1.0337536803306442,0.14460682883740517
16,95,64,1,0.01,1.033708418620781,0.15501548590832517
16,95,64,1,0.01,1.0339109899154082,0.14862641391046133
16,96,64,1,0.01,1.033509440951629,0.15844185993335444
16,96,64,1,0.01,1.0336453589723853,0.15368520795956686
16,96,64,1,0.01,1.033443427905681,0.1492405112944098
16,96,64,1,0.01,1.0334807306871574,0.15423362949971375
16,96,64,1,0.01,1.0335956702456215,0.14379323691282642
16,96,64,1,0.01,1.0336542937197306,0.14874784015515713
16,96,64,1,0.01,1.0331290665626576,0.14463510036170418
16,96,64,1,0.01,1.0333503850405994,0.14335527188525632
16,96,64,1,0.01,1.0333648762749383,0.13838395435441508
16,96,64,1,0.01,1.0336707245281025,0.13913963401222923
16,97,64,1,0.01,1.0332957492925634,0.14853783297245754
16,97,64,1,0.01,1.0331665093708318,0.15329546043723052
16,97,64,1,0.01,1.0332416085179887,0.15243579726608417
16,97,64,1,0.01,1.032853153216862,0.1458923093697463
16,97,64,1,0.01,1.0331875223105602,0.14812968969282572
16,97,64,1,0.01,1.033205066389476,0.14885368660927434
16,97,64,1,0.01,1.0327352566214303,0.15164510153442215
16,97,64,1,0.01,1.033026951524682,0.14883280037096888
16,97,64,1,0.01,1.0328933025753506,0.15426030832738205
16,97,64,1,0.01,1.0333011788521402,0.13911478427464785
16,98,64,1,0.01,1.0329939604972855,0.14356226351248008
16,98,64,1,0.01,1.0329069368122694,0.14887704197218493
16,98,64,1,0.01,1.032694080804568,0.14045343674508182
16,98,64,1,0.01,1.0327582363859318,0.13765255301502038
16,98,64,1,0.01,1.0328597110860809,0.13488110589697794
16,98,64,1,0.01,1.0328605641120265,0.14958103142194146
16,98,64,1,0.01,1.0324600041126304,0.14567120426552332
16,98,64,1,0.01,1.032894795238558,0.15360432428726056
16,98,64,1,0.01,1.032890548467831,0.1485384153200051
16,98,64,1,0.01,1.032962770147217,0.14739362400036232
16,99,64,1,0.01,1.0327954817907072,0.15205316271510644
16,99,64,1,0.01,1.0325892771858896,0.14418338709167355
16,99,64,1,0.01,1.0324870077792172,0.14780406678490066
16,99,64,1,0.01,1.0325000208764852,0.13876557444866158
16,99,64,1,0.01,1.0326231455976302,0.14257436641251942
16,99,64,1,0.01,1.0326821920287215,0.15002282539107276
16,99,64,1,0.01,1.0322646790927472,0.1459074705360045
16,99,64,1,0.01,1.0326509851116357,0.14842972213264466
16,99,64,1,0.01,1.032731527881641,0.14605266633873998
16,99,64,1,0.01,1.033011270447306,0.138325231519821
16,100,64,1,0.01,1.032674926211447,0.1405784556177304
16,100,64,1,0.01,1.0323032803864565,0.15130070565127532
16,100,64,1,0.01,1.0321225396156815,0.14420763305075224
16,100,64,1,0.01,1.0323657610067811,0.15579394630979942
16,100,64,1,0.01,1.0325072604559145,0.14354570369823821
16,100,64,1,0.01,1.032224272872053,0.14493089111839305
16,100,64,1,0.01,1.0323548544876526,0.1509869488130619
16,100,64,1,0.01,1.032346622963171,0.14391077397230673
16,100,64,1,0.01,1.0325141614742122,0.14665998436423844
16,100,64,1,0.01,1.0325903989770544,0.139238562290727
