run_id,data encoded,K/K(interval i),lr,data,name,seed,trainer,data_dir,val_size,callbacks,framework,batch_size,model_name,model_cache,num_workers,min_data_size,data_increment,learn_embeddings,scramble_data_by,short_vocab_size,val_train_shared,interval_patience,allow_final_overfit,interval_patience_tol,include_initial_length,data_increment_n_log_intervals
6pm02fgv,72725,29511.0,0.0001,,Prequential Coding - Natural Languages,1,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/english/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
6pm02fgv,111649,36316.7109375,0.0001,,Prequential Coding - Natural Languages,1,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/english/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
6pm02fgv,171405,46601.7109375,0.0001,,Prequential Coding - Natural Languages,1,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/english/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
6pm02fgv,263143,48536.93359375,0.0001,,Prequential Coding - Natural Languages,1,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/english/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
6pm02fgv,403981,56897.63671875,0.0001,,Prequential Coding - Natural Languages,1,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/english/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,1000,6069.00537109375,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,1535,3255.0576171875,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,2356,4996.62060546875,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,3618,5507.18212890625,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,5554,6730.1953125,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,8527,8443.3037109375,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,13092,15153.9091796875,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,20099,12473.958984375,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,30856,17550.32421875,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,47371,18760.9609375,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,72725,25302.828125,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,111649,28082.16796875,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
800ewl6s,171405,47765.76171875,0.0001,,Prequential Coding - Natural Languages,0,,/network/scratch/e/eric.elmoznino/complexity_compositionality/data/real_languages/coco-captions/german/,10000,False,,250,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,,0,1000,,False,,,False,3,False,0.0001,True,15
