Sentence length,Vocabulary size,Representation dimensionality,Disentanglement,Noise ratio,Compositionality
32,71,64,1,0.01,1.153108832250027
32,71,64,1,0.01,1.1516091919287472
32,71,64,1,0.01,1.151433863125727
32,72,64,1,0.01,1.1518819051930191
32,72,64,1,0.01,1.1509089024491546
32,72,64,1,0.01,1.1520491021474835
32,72,64,1,0.01,1.150011000987925
32,72,64,1,0.01,1.1527719180002711
32,72,64,1,0.01,1.1538373897671355
32,72,64,1,0.01,1.150312059704691
32,72,64,1,0.01,1.151872110368185
32,72,64,1,0.01,1.151345005278217
32,72,64,1,0.01,1.1520180049793947
32,73,64,1,0.01,1.1490227993985542
32,73,64,1,0.01,1.1500448857832293
32,73,64,1,0.01,1.150362319375438
32,73,64,1,0.01,1.1479404583998456
32,73,64,1,0.01,1.149093177315254
32,73,64,1,0.01,1.1517799579042798
32,73,64,1,0.01,1.1475110549749707
32,73,64,1,0.01,1.1502042375409107
32,73,64,1,0.01,1.148161290906597
32,73,64,1,0.01,1.1514596351270985
32,74,64,1,0.01,1.147835685152101
32,74,64,1,0.01,1.1497490416293747
32,74,64,1,0.01,1.1478170573192907
32,74,64,1,0.01,1.1472023875979018
32,74,64,1,0.01,1.148700708374712
32,74,64,1,0.01,1.1482798909116168
32,74,64,1,0.01,1.1455514157007336
32,74,64,1,0.01,1.1496900221739788
32,74,64,1,0.01,1.1473105520607934
32,74,64,1,0.01,1.148864689639075
32,75,64,1,0.01,1.1472321719413787
32,75,64,1,0.01,1.1475526466187793
32,75,64,1,0.01,1.1459193113170323
32,75,64,1,0.01,1.1455991562948908
32,75,64,1,0.01,1.1467790854494004
32,75,64,1,0.01,1.1469137525621056
32,75,64,1,0.01,1.1449193787093777
32,75,64,1,0.01,1.1471070013847784
32,75,64,1,0.01,1.1463121967853585
32,75,64,1,0.01,1.1476052778034682
32,76,64,1,0.01,1.1463881306369048
32,76,64,1,0.01,1.14652501913861
32,76,64,1,0.01,1.144624908882045
32,76,64,1,0.01,1.1440956638596742
32,76,64,1,0.01,1.1464434511999222
32,76,64,1,0.01,1.1468365463226289
32,76,64,1,0.01,1.1455423041131483
32,76,64,1,0.01,1.1441622685591082
32,76,64,1,0.01,1.1453392027477296
32,76,64,1,0.01,1.1472727088364612
32,77,64,1,0.01,1.144999747553067
32,77,64,1,0.01,1.1438313627378047
32,77,64,1,0.01,1.142900464200363
32,77,64,1,0.01,1.1417502226558187
32,77,64,1,0.01,1.143343336216076
32,77,64,1,0.01,1.146126997724085
32,77,64,1,0.01,1.1420506840160336
32,77,64,1,0.01,1.1455049481497201
32,77,64,1,0.01,1.1427554382805059
32,77,64,1,0.01,1.1457252742217197
32,78,64,1,0.01,1.1432965209510768
32,78,64,1,0.01,1.1432285466129217
32,78,64,1,0.01,1.1428037129023774
32,78,64,1,0.01,1.1410077953927753
32,78,64,1,0.01,1.1433542493331883
32,78,64,1,0.01,1.1440705633480195
32,78,64,1,0.01,1.1416862181144884
32,78,64,1,0.01,1.1431801948660925
32,78,64,1,0.01,1.1412862788836216
32,78,64,1,0.01,1.1436948020868964
32,79,64,1,0.01,1.1417375400166634
32,79,64,1,0.01,1.1430568857401642
32,79,64,1,0.01,1.1419795693781756
32,79,64,1,0.01,1.1392678012404482
32,79,64,1,0.01,1.141009872164175
32,79,64,1,0.01,1.1409799949875017
32,79,64,1,0.01,1.1393215113215227
32,79,64,1,0.01,1.1420578216007162
32,79,64,1,0.01,1.1415144369752492
32,79,64,1,0.01,1.1445422114374304
32,80,64,1,0.01,1.1410837384099144
32,80,64,1,0.01,1.1410181907080847
32,80,64,1,0.01,1.1387887982088754
32,80,64,1,0.01,1.140055533732068
32,80,64,1,0.01,1.1403919603604138
32,80,64,1,0.01,1.1405972444232864
32,80,64,1,0.01,1.1382203462109202
32,80,64,1,0.01,1.140157696674416
32,80,64,1,0.01,1.1392891586015197
32,80,64,1,0.01,1.1412888490465087
32,81,64,1,0.01,1.1403172285023466
32,81,64,1,0.01,1.1395528004221722
32,81,64,1,0.01,1.1407173210420738
32,81,64,1,0.01,1.1388809985742039
32,81,64,1,0.01,1.1397663258204298
32,81,64,1,0.01,1.1398167489369475
32,81,64,1,0.01,1.1370512523440055
32,81,64,1,0.01,1.139006240430591
32,81,64,1,0.01,1.138633964219844
32,81,64,1,0.01,1.1394494705871927
32,82,64,1,0.01,1.1399784152470713
32,82,64,1,0.01,1.1386563886405354
32,82,64,1,0.01,1.1385068845962178
32,82,64,1,0.01,1.1365499100541958
32,82,64,1,0.01,1.1376091552649943
32,82,64,1,0.01,1.139158726620584
32,82,64,1,0.01,1.1366622035184308
32,82,64,1,0.01,1.1359566820037041
32,82,64,1,0.01,1.1381286070295786
32,82,64,1,0.01,1.139225957588117
32,83,64,1,0.01,1.1368917895737254
32,83,64,1,0.01,1.137130939331852
32,83,64,1,0.01,1.137616252671516
32,83,64,1,0.01,1.1360781061840137
32,83,64,1,0.01,1.1374316658026562
32,83,64,1,0.01,1.1380683154569133
32,83,64,1,0.01,1.1350077671529373
32,83,64,1,0.01,1.1382700875121856
32,83,64,1,0.01,1.136945650146951
32,83,64,1,0.01,1.1368964149800118
32,84,64,1,0.01,1.1349917815282164
32,84,64,1,0.01,1.1373433239965451
32,84,64,1,0.01,1.134747252593672
32,84,64,1,0.01,1.1355027059309606
32,84,64,1,0.01,1.1360693382095968
32,84,64,1,0.01,1.1354682645706942
32,84,64,1,0.01,1.1343281190889614
32,84,64,1,0.01,1.1372756528019505
32,84,64,1,0.01,1.1347113671972633
32,84,64,1,0.01,1.1357244060893628
32,85,64,1,0.01,1.1355732177114488
32,85,64,1,0.01,1.1355923398936536
32,85,64,1,0.01,1.13659311899847
32,85,64,1,0.01,1.1340918690320017
32,85,64,1,0.01,1.1342497030240766
32,85,64,1,0.01,1.1353619196805536
32,85,64,1,0.01,1.1326273088616192
32,85,64,1,0.01,1.1350689484740266
32,85,64,1,0.01,1.134624127202403
32,85,64,1,0.01,1.1351526199179063
32,86,64,1,0.01,1.1336935645645267
32,86,64,1,0.01,1.135699553497251
32,86,64,1,0.01,1.1326263587344374
32,86,64,1,0.01,1.1313813771174275
32,86,64,1,0.01,1.1343591218797502
32,86,64,1,0.01,1.1351967235278457
32,86,64,1,0.01,1.131432381809934
32,86,64,1,0.01,1.1347009513991864
32,86,64,1,0.01,1.133008371055377
32,86,64,1,0.01,1.1354798598833484
32,87,64,1,0.01,1.1330456759719398
32,87,64,1,0.01,1.1327420686405711
32,87,64,1,0.01,1.132887383369703
32,87,64,1,0.01,1.1312944718525324
32,87,64,1,0.01,1.1322452442709268
32,87,64,1,0.01,1.131661676274078
32,87,64,1,0.01,1.1306850143706455
32,87,64,1,0.01,1.1342084423322707
32,87,64,1,0.01,1.1325183733392608
32,87,64,1,0.01,1.133762214451573
32,88,64,1,0.01,1.1313904900700569
32,88,64,1,0.01,1.131443502766594
32,88,64,1,0.01,1.131621251880283
32,88,64,1,0.01,1.1323277141532022
32,88,64,1,0.01,1.1306958628820603
32,88,64,1,0.01,1.131541680738322
32,88,64,1,0.01,1.1308330185028836
32,88,64,1,0.01,1.13178998449273
32,88,64,1,0.01,1.1311323180758526
32,88,64,1,0.01,1.1323806863144503
32,89,64,1,0.01,1.1297041908441086
32,89,64,1,0.01,1.1313300114941718
32,89,64,1,0.01,1.1304492893322493
32,89,64,1,0.01,1.1290970298718865
32,89,64,1,0.01,1.1303597200488134
32,89,64,1,0.01,1.1304587632274405
32,89,64,1,0.01,1.129473103220968
32,89,64,1,0.01,1.130696934700789
32,89,64,1,0.01,1.1312115878019746
32,89,64,1,0.01,1.1328104644897967
32,90,64,1,0.01,1.1301430015232912
32,90,64,1,0.01,1.1292741320837412
32,90,64,1,0.01,1.1288662870322994
32,90,64,1,0.01,1.1281784496055947
32,90,64,1,0.01,1.129703260120693
32,90,64,1,0.01,1.1295363340243962
32,90,64,1,0.01,1.1274839610374354
32,90,64,1,0.01,1.1301224450303866
32,90,64,1,0.01,1.1299630058089565
32,90,64,1,0.01,1.1312759846722462
32,91,64,1,0.01,1.1286337237376474
32,91,64,1,0.01,1.1277623365369607
32,91,64,1,0.01,1.1288096698429677
32,91,64,1,0.01,1.1278947255512048
32,91,64,1,0.01,1.1270952912007977
32,91,64,1,0.01,1.1289750988740719
32,91,64,1,0.01,1.1262228356429602
32,91,64,1,0.01,1.1276561659090842
32,91,64,1,0.01,1.128100674650338
32,91,64,1,0.01,1.128573385091525
32,92,64,1,0.01,1.1280290631847234
32,92,64,1,0.01,1.1284838457309903
32,92,64,1,0.01,1.1276306359768278
32,92,64,1,0.01,1.1266869092434295
32,92,64,1,0.01,1.1269352169569653
32,92,64,1,0.01,1.129108630328546
32,92,64,1,0.01,1.126604623826253
32,92,64,1,0.01,1.1262406528815683
32,92,64,1,0.01,1.1266813879518442
32,92,64,1,0.01,1.128148552739984
32,93,64,1,0.01,1.1255454281701553
32,93,64,1,0.01,1.127019587276442
32,93,64,1,0.01,1.1260068368126557
32,93,64,1,0.01,1.12562334284068
32,93,64,1,0.01,1.1259213220445237
32,93,64,1,0.01,1.1274382268624898
32,93,64,1,0.01,1.1250945952541167
32,93,64,1,0.01,1.1246084477603049
32,93,64,1,0.01,1.1270492851733045
32,93,64,1,0.01,1.1263674920643534
32,94,64,1,0.01,1.125342670143875
32,94,64,1,0.01,1.1255850109846146
32,94,64,1,0.01,1.1255391858832968
32,94,64,1,0.01,1.1257588825959006
32,94,64,1,0.01,1.1248158335700962
32,94,64,1,0.01,1.1258352255113773
32,94,64,1,0.01,1.1240684132942127
32,94,64,1,0.01,1.1256626556060456
32,94,64,1,0.01,1.1250810836530303
32,94,64,1,0.01,1.1266305108388583
32,95,64,1,0.01,1.124344533111279
32,95,64,1,0.01,1.124602908705787
32,95,64,1,0.01,1.1243279635407812
32,95,64,1,0.01,1.1225129136910639
32,95,64,1,0.01,1.1247136736845291
32,95,64,1,0.01,1.1249526451325815
32,95,64,1,0.01,1.1242653149231323
32,95,64,1,0.01,1.1248096852992884
32,95,64,1,0.01,1.1240584655918195
32,95,64,1,0.01,1.1251866366292496
32,96,64,1,0.01,1.1239516094665716
32,96,64,1,0.01,1.1244991035228649
32,96,64,1,0.01,1.12396855255767
32,96,64,1,0.01,1.1224385323338528
32,96,64,1,0.01,1.1231544044031134
32,96,64,1,0.01,1.1243533899048246
32,96,64,1,0.01,1.1232266354272586
32,96,64,1,0.01,1.1233887692750595
32,96,64,1,0.01,1.1215530501632172
32,96,64,1,0.01,1.1249647194589834
32,97,64,1,0.01,1.123525298573807
32,97,64,1,0.01,1.12228413158628
32,97,64,1,0.01,1.122524485116402
32,97,64,1,0.01,1.121691977295798
32,97,64,1,0.01,1.122460032271671
32,97,64,1,0.01,1.1242581747332654
32,97,64,1,0.01,1.1227873273165412
32,97,64,1,0.01,1.1227117214834237
32,97,64,1,0.01,1.1233372719912107
32,97,64,1,0.01,1.1238056042856608
32,98,64,1,0.01,1.1227384614334701
32,98,64,1,0.01,1.1207998761536033
32,98,64,1,0.01,1.1228872629550604
32,98,64,1,0.01,1.1202416437119376
32,98,64,1,0.01,1.1221366305555207
32,98,64,1,0.01,1.1208144081332407
32,98,64,1,0.01,1.121437934195321
32,98,64,1,0.01,1.1202798306287236
32,98,64,1,0.01,1.1228310893877744
32,98,64,1,0.01,1.122928836454534
32,99,64,1,0.01,1.1216493027945074
32,99,64,1,0.01,1.12069282800222
32,99,64,1,0.01,1.121231211378952
32,99,64,1,0.01,1.120073454533753
32,99,64,1,0.01,1.1197644654879715
32,99,64,1,0.01,1.1219427010771024
32,99,64,1,0.01,1.119894185522683
32,99,64,1,0.01,1.121297598193619
32,99,64,1,0.01,1.1211102818912884
32,99,64,1,0.01,1.1218993528822054
32,100,64,1,0.01,1.1206157313015048
32,100,64,1,0.01,1.120347528293144
32,100,64,1,0.01,1.1202109221266363
32,100,64,1,0.01,1.1200105295240386
32,100,64,1,0.01,1.1195287298908159
32,100,64,1,0.01,1.1201848062183923
32,100,64,1,0.01,1.119542312026052
32,100,64,1,0.01,1.1201635298608847
32,100,64,1,0.01,1.1202157782930158
32,100,64,1,0.01,1.1195303091497428
